47,5,124.00,221.00,14.00,10.00,1,3,1.00
48,5,121.00,222.00,14.00,10.00,1,3,1.00
49,5,121.00,222.00,14.00,10.00,1,3,1.00
50,5,121.00,223.00,14.00,10.00,1,3,1.00
51,5,119.00,222.00,14.00,9.00,1,3,1.00
52,5,114.00,223.00,14.00,10.00,1,3,1.00
53,5,108.00,218.00,18.00,15.00,1,3,1.00
54,5,100.00,219.00,23.00,15.00,1,3,1.00
55,5,94.00,218.00,23.00,14.00,1,3,1.00
56,5,89.00,218.00,23.00,14.00,1,3,1.00
57,5,81.00,218.00,27.00,15.00,1,3,1.00
58,5,76.00,218.00,27.00,15.00,1,3,1.00
59,5,70.00,218.00,29.00,16.00,1,3,1.00
60,5,68.00,219.00,29.00,16.00,1,3,1.00
61,5,73.00,217.00,30.00,17.00,1,3,1.00
62,5,78.00,217.00,30.00,17.00,1,3,1.00
63,5,82.00,217.00,29.00,19.00,1,3,1.00
64,5,80.00,220.00,28.00,15.00,1,3,1.00
65,5,82.00,217.00,24.00,14.00,1,3,1.00
66,5,75.00,216.00,28.00,16.00,1,3,1.00
67,5,71.00,216.00,28.00,16.00,1,3,1.00
68,5,66.00,218.00,28.00,16.00,1,3,1.00
69,5,61.00,217.00,28.00,16.00,1,3,1.00
70,5,57.00,215.00,29.00,17.00,1,3,1.00
71,5,52.00,218.00,29.00,17.00,1,3,1.00
72,5,48.00,218.00,29.00,17.00,1,3,1.00
73,5,41.00,217.00,31.00,18.00,1,3,1.00
74,5,36.00,216.00,32.00,19.00,1,3,1.00
75,5,29.00,215.00,32.00,19.00,1,3,1.00
76,5,24.00,216.00,34.00,19.00,1,3,1.00
77,5,16.00,216.00,36.00,20.00,1,3,1.00
78,5,11.00,216.00,36.00,20.00,1,3,1.00
79,5,8.00,217.00,34.00,19.00,1,3,1.00
80,5,4.00,215.00,31.00,18.00,1,3,1.00
81,5,1.00,215.00,31.00,18.00,1,3,1.00
82,5,0.00,214.00,31.00,18.00,1,3,1.00
83,5,0.00,215.00,26.00,18.00,1,3,1.00
84,5,0.00,215.00,21.00,19.00,1,3,1.00
85,5,0.00,213.00,22.00,19.00,1,3,1.00
86,5,0.00,215.00,22.00,19.00,1,3,1.00
87,5,0.00,217.00,22.00,19.00,1,3,1.00
88,5,0.00,218.00,23.00,19.00,1,3,1.00
92,5,0.00,216.00,29.00,15.00,1,3,0.00
93,5,0.00,217.00,28.00,15.00,1,3,1.00
94,5,0.00,217.00,29.00,15.00,1,3,1.00
95,5,0.00,217.00,25.00,16.00,1,3,1.00
96,5,0.00,218.00,24.00,16.00,1,3,1.00
97,5,0.00,218.00,25.00,16.00,1,3,1.00
98,5,0.00,216.00,23.00,18.00,1,3,1.00
99,5,0.00,218.00,23.00,17.00,1,3,1.00
100,5,2.00,216.00,27.00,16.00,1,3,1.00
101,5,13.00,216.00,28.00,19.00,1,3,1.00
102,5,30.00,218.00,35.00,17.00,1,3,1.00
103,5,50.00,217.00,37.00,18.00,1,3,1.00
104,5,79.00,214.00,33.00,16.00,1,3,1.00
105,5,100.00,216.00,33.00,16.00,1,3,1.00
106,5,118.00,217.00,35.00,17.00,1,3,1.00
107,5,135.00,215.00,26.00,18.00,1,3,1.00
108,5,141.00,216.00,26.00,18.00,1,3,1.00
109,5,146.00,217.00,26.00,18.00,1,3,1.00
110,5,148.00,215.00,29.00,14.00,1,3,1.00
111,5,148.00,215.00,31.00,16.00,1,3,1.00
112,5,148.00,215.00,33.00,18.00,1,3,1.00
113,5,147.00,214.00,34.00,15.00,1,3,1.00
114,5,144.00,215.00,34.00,15.00,1,3,1.00
115,5,143.00,216.00,34.00,15.00,1,3,1.00
116,5,139.00,216.00,34.00,15.00,1,3,1.00
117,5,136.00,216.00,34.00,15.00,1,3,1.00
118,5,128.00,215.00,34.00,15.00,1,3,1.00
119,5,120.00,214.00,34.00,15.00,1,3,1.00
120,5,107.00,216.00,34.00,15.00,1,3,1.00
121,5,94.00,217.00,34.00,15.00,1,3,1.00
122,5,84.00,218.00,34.00,15.00,1,3,1.00
123,5,77.00,218.00,34.00,15.00,1,3,1.00
124,5,70.00,218.00,36.00,16.00,1,3,1.00
125,5,67.00,218.00,36.00,16.00,1,3,1.00
126,5,62.00,217.00,37.00,17.00,1,3,1.00
127,5,58.00,217.00,39.00,17.00,1,3,1.00
128,5,53.00,213.00,35.00,22.00,1,3,1.00
129,5,49.00,214.00,35.00,22.00,1,3,1.00
130,5,45.00,215.00,35.00,22.00,1,3,1.00
131,5,43.00,214.00,35.00,22.00,1,3,1.00
132,5,36.00,215.00,35.00,22.00,1,3,1.00
133,5,32.00,215.00,35.00,22.00,1,3,1.00
134,5,28.00,215.00,35.00,22.00,1,3,1.00
135,5,23.00,213.00,37.00,23.00,1,3,1.00
136,5,19.00,214.00,37.00,23.00,1,3,1.00
137,5,13.00,214.00,39.00,24.00,1,3,1.00
138,5,10.00,214.00,39.00,24.00,1,3,1.00
139,5,5.00,215.00,39.00,24.00,1,3,1.00
140,5,0.00,214.00,39.00,24.00,1,3,1.00
141,5,0.00,216.00,38.00,24.00,1,3,1.00
142,5,0.00,217.00,32.00,18.00,1,3,1.00
143,5,0.00,220.00,29.00,17.00,1,3,1.00
144,5,0.00,217.00,27.00,18.00,1,3,1.00
145,5,0.00,218.00,30.00,18.00,1,3,1.00
146,5,0.00,220.00,19.00,14.00,1,3,1.00
147,5,0.00,219.00,18.00,15.00,1,3,1.00
148,5,0.00,216.00,10.00,20.00,1,3,1.00
149,5,0.00,219.00,9.00,18.00,1,3,1.00
1,6,328.00,214.00,23.00,13.00,1,3,1.00
2,6,332.00,214.00,23.00,13.00,1,3,1.00
3,6,344.00,215.00,23.00,13.00,1,3,1.00
4,6,353.00,214.00,24.00,14.00,1,3,1.00
5,6,365.00,214.00,24.00,14.00,1,3,0.90
6,6,369.00,217.00,25.00,14.00,1,3,1.00
7,6,375.00,217.00,24.00,14.00,1,3,0.57
8,6,389.00,212.00,23.00,13.00,1,3,0.58
9,6,392.00,216.00,23.00,13.00,1,3,0.41
10,6,399.00,216.00,23.00,13.00,1,3,0.74
11,6,399.00,216.00,23.00,13.00,1,3,0.89
12,6,401.00,217.00,23.00,13.00,1,3,1.00
13,6,400.00,216.00,34.00,15.00,1,3,1.00
14,6,406.00,214.00,36.00,16.00,1,3,1.00
15,6,412.00,214.00,36.00,16.00,1,3,1.00
16,6,416.00,216.00,36.00,16.00,1,3,1.00
17,6,424.00,216.00,36.00,16.00,1,3,1.00
18,6,439.00,216.00,34.00,15.00,1,3,1.00
19,6,443.00,220.00,34.00,15.00,1,3,1.00
20,6,459.00,218.00,34.00,15.00,1,3,1.00
21,6,463.00,215.00,45.00,20.00,1,3,1.00
22,6,475.00,215.00,43.00,20.00,1,3,1.00
23,6,487.00,215.00,43.00,20.00,1,3,1.00
24,6,497.00,214.00,51.00,22.00,1,3,1.00
25,6,517.00,214.00,51.00,22.00,1,3,1.00
26,6,533.00,215.00,51.00,22.00,1,3,1.00
27,6,547.00,215.00,54.00,23.00,1,3,1.00
28,6,566.00,217.00,54.00,23.00,1,3,1.00
29,6,583.00,217.00,56.00,24.00,1,3,1.00
30,6,602.00,217.00,38.00,24.00,1,3,1.00
31,6,625.00,217.00,15.00,24.00,1,3,1.00
1,7,363.00,215.00,24.00,14.00,1,3,1.00
2,7,364.00,214.00,25.00,15.00,1,3,1.00
3,7,371.00,216.00,24.00,14.00,1,3,1.00
4,7,378.00,216.00,24.00,14.00,1,3,1.00
5,7,386.00,217.00,18.00,15.00,1,3,1.00
6,7,386.00,217.00,20.00,14.00,1,3,1.00
7,7,388.00,218.00,20.00,14.00,1,3,1.00
8,7,387.00,218.00,20.00,14.00,1,3,1.00
9,7,388.00,218.00,20.00,14.00,1,3,1.00
10,7,386.00,218.00,20.00,14.00,1,3,1.00
11,7,382.00,218.00,20.00,14.00,1,3,1.00
12,7,378.00,219.00,20.00,14.00,1,3,1.00
13,7,375.00,217.00,22.00,15.00,1,3,1.00
14,7,371.00,217.00,24.00,14.00,1,3,1.00
15,7,368.00,217.00,24.00,14.00,1,3,1.00
16,7,363.00,218.00,24.00,14.00,1,3,1.00
17,7,362.00,220.00,24.00,14.00,1,3,1.00
18,7,357.00,218.00,25.00,15.00,1,3,1.00
19,7,356.00,219.00,24.00,13.00,1,3,1.00
20,7,354.00,219.00,24.00,13.00,1,3,1.00
21,7,351.00,219.00,24.00,13.00,1,3,1.00
22,7,346.00,220.00,24.00,13.00,1,3,1.00
23,7,344.00,219.00,24.00,13.00,1,3,1.00
24,7,343.00,220.00,24.00,13.00,1,3,1.00
25,7,342.00,220.00,23.00,12.00,1,3,1.00
26,7,342.00,218.00,24.00,13.00,1,3,1.00
27,7,342.00,219.00,20.00,12.00,1,3,1.00
28,7,343.00,218.00,20.00,12.00,1,3,1.00
29,7,346.00,220.00,20.00,12.00,1,3,1.00
30,7,346.00,219.00,20.00,12.00,1,3,1.00
31,7,349.00,218.00,20.00,12.00,1,3,1.00
32,7,350.00,218.00,21.00,13.00,1,3,1.00
33,7,351.00,219.00,22.00,13.00,1,3,1.00
34,7,352.00,218.00,22.00,13.00,1,3,1.00
35,7,354.00,220.00,21.00,13.00,1,3,1.00
36,7,354.00,220.00,21.00,13.00,1,3,1.00
37,7,354.00,221.00,21.00,13.00,1,3,1.00
38,7,354.00,222.00,22.00,13.00,1,3,1.00
39,7,351.00,220.00,22.00,13.00,1,3,1.00
40,7,349.00,221.00,22.00,13.00,1,3,1.00
41,7,349.00,221.00,23.00,14.00,1,3,1.00
42,7,345.00,219.00,24.00,15.00,1,3,1.00
43,7,345.00,220.00,24.00,15.00,1,3,1.00
44,7,343.00,217.00,23.00,14.00,1,3,1.00
45,7,342.00,219.00,23.00,14.00,1,3,1.00
46,7,344.00,218.00,23.00,14.00,1,3,1.00
47,7,346.00,219.00,23.00,14.00,1,3,1.00
48,7,351.00,217.00,24.00,15.00,1,3,1.00
49,7,357.00,217.00,24.00,15.00,1,3,1.00
50,7,361.00,220.00,24.00,15.00,1,3,1.00
51,7,362.00,219.00,28.00,17.00,1,3,1.00
52,7,362.00,218.00,32.00,17.00,1,3,1.00
53,7,360.00,218.00,32.00,17.00,1,3,1.00
54,7,361.00,218.00,29.00,18.00,1,3,1.00
55,7,355.00,214.00,39.00,21.00,1,3,1.00
56,7,354.00,215.00,39.00,21.00,1,3,1.00
57,7,352.00,215.00,41.00,22.00,1,3,1.00
58,7,355.00,215.00,34.00,23.00,1,3,1.00
59,7,355.00,215.00,34.00,23.00,1,3,1.00
60,7,359.00,214.00,34.00,23.00,1,3,1.00
61,7,366.00,214.00,34.00,23.00,1,3,1.00
62,7,374.00,217.00,34.00,23.00,1,3,1.00
63,7,378.00,216.00,36.00,24.00,1,3,1.00
64,7,382.00,215.00,48.00,26.00,1,3,1.00
65,7,380.00,215.00,48.00,26.00,1,3,1.00
66,7,381.00,214.00,50.00,27.00,1,3,1.00
67,7,381.00,216.00,50.00,27.00,1,3,1.00
68,7,382.00,214.00,53.00,29.00,1,3,1.00
69,7,383.00,214.00,53.00,29.00,1,3,1.00
70,7,386.00,214.00,53.00,29.00,1,3,1.00
71,7,388.00,215.00,50.00,27.00,1,3,1.00
72,7,391.00,216.00,53.00,29.00,1,3,1.00
73,7,393.00,215.00,53.00,29.00,1,3,1.00
74,7,393.00,214.00,68.00,35.00,1,3,1.00
75,7,392.00,212.00,77.00,39.00,1,3,1.00
76,7,394.00,215.00,77.00,39.00,1,3,1.00
77,7,389.00,209.00,92.00,41.00,1,3,1.00
78,7,386.00,213.00,92.00,41.00,1,3,1.00
79,7,380.00,205.00,113.00,49.00,1,3,1.00
80,7,375.00,207.00,119.00,51.00,1,3,1.00
81,7,372.00,207.00,119.00,51.00,1,3,1.00
82,7,370.00,198.00,118.00,62.00,1,3,1.00
83,7,366.00,203.00,118.00,62.00,1,3,1.00
84,7,360.00,201.00,118.00,62.00,1,3,1.00
85,7,356.00,200.00,118.00,62.00,1,3,1.00
86,7,364.00,201.00,89.00,61.00,1,3,1.00
87,7,367.00,200.00,73.00,60.00,1,3,1.00
88,7,363.00,201.00,73.00,60.00,1,3,1.00
89,7,363.00,202.00,73.00,60.00,1,3,1.00
90,7,364.00,203.00,83.00,57.00,1,3,1.00
91,7,360.00,203.00,87.00,60.00,1,3,1.00
92,7,359.00,203.00,87.00,60.00,1,3,1.00
93,7,356.00,201.00,91.00,55.00,1,3,1.00
94,7,353.00,204.00,91.00,55.00,1,3,1.00
95,7,346.00,203.00,96.00,58.00,1,3,1.00
96,7,345.00,201.00,96.00,58.00,1,3,1.00
97,7,338.00,202.00,96.00,58.00,1,3,1.00
98,7,335.00,202.00,96.00,58.00,1,3,1.00
99,7,338.00,202.00,75.00,56.00,1,3,1.00
100,7,350.00,204.00,63.00,48.00,1,3,1.00
101,7,359.00,206.00,63.00,48.00,1,3,1.00
102,7,376.00,208.00,63.00,48.00,1,3,1.00
103,7,395.00,201.00,74.00,57.00,1,3,1.00
104,7,419.00,201.00,78.00,60.00,1,3,1.00
105,7,441.00,202.00,96.00,59.00,1,3,1.00
106,7,464.00,205.00,110.00,56.00,1,3,1.00
107,7,491.00,201.00,104.00,57.00,1,3,1.00
108,7,500.00,204.00,104.00,57.00,1,3,1.00
109,7,516.00,204.00,104.00,57.00,1,3,1.00
110,7,540.00,204.00,100.00,57.00,1,3,1.00
111,7,559.00,204.00,81.00,57.00,1,3,1.00
112,7,583.00,205.00,57.00,54.00,1,3,1.00
113,7,603.00,206.00,37.00,54.00,1,3,1.00
114,7,618.00,205.00,22.00,57.00,1,3,1.00
115,7,634.00,203.00,6.00,61.00,1,3,1.00
1,8,392.00,217.00,11.00,10.00,1,3,1.00
2,8,395.00,217.00,11.00,10.00,1,3,1.00
3,8,417.00,217.00,11.00,10.00,1,3,0.00
3,8,405.00,216.00,10.00,11.00,1,3,1.00
4,8,412.00,216.00,13.00,11.00,1,3,1.00
5,8,420.00,218.00,13.00,11.00,1,3,1.00
6,8,427.00,220.00,12.00,10.00,1,3,1.00
7,8,431.00,220.00,10.00,10.00,1,3,1.00
8,8,434.00,217.00,11.00,10.00,1,3,0.78
9,8,435.00,218.00,11.00,10.00,1,3,1.00
10,8,437.00,217.00,14.00,11.00,1,3,1.00
11,8,439.00,219.00,11.00,10.00,1,3,1.00
12,8,440.00,220.00,12.00,10.00,1,3,1.00
13,8,438.00,220.00,13.00,11.00,1,3,1.00
14,8,440.00,215.00,11.00,14.00,1,3,0.82
15,8,440.00,216.00,13.00,13.00,1,3,0.39
21,8,450.00,217.00,12.00,12.00,1,3,1.00
22,8,452.00,218.00,15.00,10.00,1,3,1.00
23,8,454.00,220.00,15.00,10.00,1,3,1.00
24,8,458.00,217.00,15.00,14.00,1,3,1.00
25,8,463.00,216.00,15.00,14.00,1,3,1.00
26,8,467.00,216.00,16.00,15.00,1,3,1.00
27,8,471.00,217.00,16.00,15.00,1,3,1.00
28,8,476.00,215.00,17.00,16.00,1,3,1.00
29,8,477.00,216.00,23.00,16.00,1,3,1.00
30,8,485.00,215.00,24.00,14.00,1,3,1.00
31,8,488.00,212.00,30.00,22.00,1,3,1.00
32,8,495.00,212.00,30.00,22.00,1,3,1.00
33,8,502.00,211.00,39.00,25.00,1,3,1.00
34,8,516.00,212.00,35.00,21.00,1,3,1.00
35,8,526.00,212.00,39.00,23.00,1,3,1.00
36,8,537.00,211.00,39.00,25.00,1,3,1.00
37,8,548.00,213.00,41.00,26.00,1,3,1.00
38,8,561.00,212.00,43.00,28.00,1,3,1.00
39,8,577.00,208.00,50.00,34.00,1,3,1.00
40,8,588.00,208.00,50.00,34.00,1,3,1.00
41,8,610.00,209.00,30.00,34.00,1,3,1.00
42,8,630.00,209.00,10.00,34.00,1,3,1.00
1,9,406.00,217.00,11.00,11.00,1,3,1.00
2,9,408.00,217.00,11.00,11.00,1,3,1.00
3,9,417.00,217.00,11.00,11.00,1,3,1.00
4,9,426.00,218.00,11.00,10.00,1,3,1.00
5,9,434.00,219.00,10.00,10.00,1,3,1.00
6,9,436.00,217.00,10.00,10.00,1,3,0.79
7,9,440.00,219.00,11.00,10.00,1,3,0.92
8,9,442.00,219.00,12.00,10.00,1,3,1.00
9,9,444.00,218.00,10.00,10.00,1,3,1.00
12,9,431.00,218.00,10.00,10.00,1,3,0.92
13,9,430.00,218.00,10.00,10.00,1,3,0.44
18,9,420.00,219.00,17.00,11.00,1,3,1.00
19,9,419.00,216.00,18.00,11.00,1,3,1.00
20,9,418.00,216.00,18.00,11.00,1,3,1.00
21,9,419.00,215.00,18.00,11.00,1,3,1.00
22,9,413.00,218.00,19.00,11.00,1,3,1.00
23,9,411.00,218.00,19.00,10.00,1,3,1.00
24,9,411.00,218.00,19.00,10.00,1,3,1.00
25,9,411.00,218.00,20.00,10.00,1,3,1.00
26,9,410.00,218.00,19.00,10.00,1,3,1.00
27,9,411.00,218.00,18.00,10.00,1,3,1.00
28,9,411.00,219.00,18.00,10.00,1,3,1.00
29,9,410.00,219.00,17.00,9.00,1,3,1.00
30,9,410.00,218.00,17.00,9.00,1,3,1.00
31,9,409.00,219.00,17.00,9.00,1,3,1.00
32,9,408.00,217.00,16.00,12.00,1,3,1.00
33,9,409.00,217.00,16.00,12.00,1,3,1.00
34,9,408.00,216.00,16.00,12.00,1,3,1.00
35,9,409.00,215.00,17.00,13.00,1,3,1.00
36,9,408.00,217.00,16.00,12.00,1,3,1.00
37,9,407.00,217.00,17.00,13.00,1,3,1.00
38,9,404.00,217.00,16.00,12.00,1,3,1.00
39,9,402.00,217.00,16.00,12.00,1,3,1.00
40,9,399.00,217.00,16.00,12.00,1,3,1.00
41,9,400.00,216.00,16.00,12.00,1,3,1.00
42,9,397.00,218.00,15.00,11.00,1,3,1.00
43,9,390.00,217.00,22.00,10.00,1,3,0.68
44,9,388.00,216.00,21.00,13.00,1,3,1.00
45,9,384.00,218.00,22.00,10.00,1,3,0.41
46,9,382.00,218.00,20.00,10.00,1,3,1.00
47,9,382.00,216.00,20.00,13.00,1,3,1.00
48,9,381.00,218.00,22.00,10.00,1,3,1.00
49,9,387.00,217.00,19.00,12.00,1,3,1.00
50,9,388.00,218.00,22.00,10.00,1,3,1.00
51,9,392.00,216.00,16.00,13.00,1,3,1.00
52,9,387.00,217.00,18.00,10.00,1,3,0.65
53,9,383.00,217.00,18.00,13.00,1,3,0.54
54,9,381.00,215.00,20.00,13.00,1,3,0.65
55,9,380.00,215.00,20.00,13.00,1,3,0.21
56,9,378.00,215.00,20.00,13.00,1,3,0.10
57,9,372.00,216.00,20.00,13.00,1,3,0.00
58,9,370.00,216.00,21.00,14.00,1,3,0.10
59,9,369.00,215.00,20.00,13.00,1,3,0.00
74,9,387.00,219.00,14.00,11.00,1,3,0.43
75,9,388.00,219.00,14.00,11.00,1,3,0.29
76,9,386.00,220.00,14.00,11.00,1,3,0.57
77,9,383.00,220.00,14.00,11.00,1,3,0.43
78,9,382.00,217.00,15.00,13.00,1,3,0.27
79,9,381.00,217.00,15.00,13.00,1,3,0.00
80,9,379.00,215.00,15.00,13.00,1,3,0.00
81,9,376.00,215.00,15.00,13.00,1,3,0.00
82,9,377.00,215.00,15.00,13.00,1,3,0.00
83,9,380.00,214.00,13.00,12.00,1,3,0.00
84,9,378.00,213.00,13.00,12.00,1,3,0.00
99,9,395.00,217.00,11.00,11.00,1,3,0.00
100,9,400.00,217.00,11.00,11.00,1,3,0.00
101,9,409.00,219.00,11.00,11.00,1,3,0.00
102,9,422.00,215.00,14.00,13.00,1,3,0.00
111,9,542.00,219.00,14.00,12.00,1,3,1.00
112,9,546.00,220.00,16.00,10.00,1,3,1.00
113,9,548.00,222.00,16.00,10.00,1,3,1.00
114,9,550.00,219.00,15.00,12.00,1,3,1.00
115,9,552.00,218.00,13.00,12.00,1,3,0.39
116,9,540.00,220.00,13.00,12.00,1,3,0.00
117,9,548.00,220.00,13.00,12.00,1,3,0.00
118,9,550.00,218.00,12.00,12.00,1,3,0.42
119,9,543.00,218.00,12.00,12.00,1,3,1.00
120,9,535.00,219.00,12.00,12.00,1,3,1.00
121,9,524.00,219.00,12.00,12.00,1,3,1.00
122,9,518.00,220.00,12.00,12.00,1,3,1.00
123,9,515.00,220.00,12.00,12.00,1,3,1.00
124,9,514.00,219.00,12.00,12.00,1,3,1.00
125,9,514.00,218.00,12.00,12.00,1,3,1.00
126,9,514.00,218.00,12.00,12.00,1,3,1.00
127,9,516.00,218.00,12.00,12.00,1,3,1.00
128,9,516.00,219.00,12.00,12.00,1,3,1.00
129,9,518.00,218.00,12.00,12.00,1,3,1.00
130,9,519.00,220.00,12.00,12.00,1,3,1.00
131,9,520.00,218.00,12.00,12.00,1,3,1.00
132,9,521.00,218.00,12.00,12.00,1,3,1.00
133,9,524.00,218.00,13.00,13.00,1,3,1.00
134,9,528.00,218.00,13.00,13.00,1,3,0.46
135,9,526.00,215.00,13.00,13.00,1,3,0.23
138,9,533.00,219.00,15.00,13.00,1,3,1.00
139,9,533.00,219.00,15.00,13.00,1,3,1.00
140,9,534.00,219.00,15.00,13.00,1,3,1.00
141,9,536.00,222.00,16.00,14.00,1,3,1.00
142,9,537.00,219.00,16.00,14.00,1,3,1.00
143,9,539.00,219.00,15.00,11.00,1,3,1.00
144,9,541.00,219.00,15.00,11.00,1,3,1.00
145,9,540.00,219.00,15.00,11.00,1,3,1.00
146,9,544.00,220.00,15.00,11.00,1,3,1.00
147,9,547.00,221.00,14.00,10.00,1,3,1.00
148,9,549.00,221.00,13.00,11.00,1,3,1.00
149,9,550.00,222.00,14.00,10.00,1,3,1.00
150,9,549.00,221.00,15.00,11.00,1,3,1.00
151,9,551.00,221.00,14.00,10.00,1,3,1.00
152,9,552.00,222.00,14.00,10.00,1,3,1.00
153,9,552.00,222.00,14.00,10.00,1,3,1.00
154,9,554.00,223.00,14.00,10.00,1,3,1.00
155,9,555.00,222.00,14.00,10.00,1,3,1.00
156,9,555.00,221.00,15.00,11.00,1,3,1.00
157,9,557.00,221.00,15.00,11.00,1,3,1.00
158,9,558.00,221.00,15.00,11.00,1,3,1.00
